Ref,Original ref,Date,IP,Update type,Technical cookies,Statistics cookies,Profiling cookies
1598826020324,1598825982504,2020-08-30 22:20:20,103.113.227.195,ACCEPT BUTTON,1,1,1
1598826028413,1598826025735,2020-08-30 22:20:26,111.88.250.174,Cancel BUTTON,1,0,0
1598913260423,1598913254290,2020-08-30 22:36:11,101.53.225.223,ACCEPT BUTTON,1,1,1
1598827523739,1598827514490,2020-08-30 22:46:42,103.12.198.58,Cancel BUTTON,1,0,0
1598828147590,1598828143369,2020-08-30 22:55:48,41.230.118.74,Cancel BUTTON,1,0,0
1598828613771,1598828608664,2020-08-30 23:03:34,196.112.42.240,ACCEPT BUTTON,1,1,1
1598828643873,1598828602616,2020-08-30 23:04:04,176.59.71.165,ACCEPT BUTTON,1,1,1
1598828964825,1598828961464,2020-08-30 23:09:27,168.228.187.162,Cancel BUTTON,1,0,0
1598829078268,1598829075323,2020-08-30 23:11:27,186.157.98.0,ACCEPT BUTTON,1,1,1
1598829391463,1598829388033,2020-08-30 23:16:34,41.143.43.213,Cancel BUTTON,1,0,0
1598830120699,1598830114430,2020-08-30 23:28:41,105.67.129.231,Cancel BUTTON,1,0,0
1598830137289,1598830134221,2020-08-30 23:28:58,177.38.189.164,Cancel BUTTON,1,0,0
1598830757408,1598830747985,2020-08-30 23:39:18,179.7.225.25,ACCEPT BUTTON,1,1,1
1598830783797,1598830771168,2020-08-30 23:39:43,88.233.29.249,ACCEPT BUTTON,1,1,1
1598830864546,1598830858285,2020-08-30 23:41:05,197.133.142.111,Cancel BUTTON,1,0,0
1598832020390,1598831999728,2020-08-31 00:00:20,41.140.152.81,Cancel BUTTON,1,0,0
1598832422097,1598832414178,2020-08-31 00:07:01,37.237.142.3,ACCEPT BUTTON,1,1,1
1598832751083,1598832748390,2020-08-31 00:12:30,103.18.23.51,Cancel BUTTON,1,0,0
1598862791839,1598862769444,2020-08-31 00:33:15,154.160.21.135,ACCEPT BUTTON,1,1,1
1598835496975,1598835494994,2020-08-31 00:58:20,190.2.118.213,Cancel BUTTON,1,0,0
1598835692068,1598835669565,2020-08-31 01:01:33,122.54.107.154,Cancel BUTTON,1,0,0
1598836204096,1598836202343,2020-08-31 01:10:05,170.150.49.141,ACCEPT BUTTON,1,1,1
1598836398700,1598836375056,2020-08-31 01:13:19,27.255.58.82,Cancel BUTTON,1,0,0
1598837545585,1598837530285,2020-08-31 01:32:37,120.188.74.206,ACCEPT BUTTON,1,1,1
1598837682694,1598837673485,2020-08-31 01:34:43,189.34.167.62,ACCEPT BUTTON,1,1,1
1598837957152,1598837955418,2020-08-31 01:39:17,45.229.240.116,ACCEPT BUTTON,1,1,1
1598839321006,1598839290300,2020-08-31 01:54:03,180.94.90.250,ACCEPT BUTTON,1,1,1
1598835902903,1598835876170,2020-08-31 02:04:19,110.54.227.111,ACCEPT BUTTON,1,1,1
1598839558622,1598839512268,2020-08-31 02:05:59,157.41.165.178,ACCEPT BUTTON,1,1,1
1598839585440,1598839572495,2020-08-31 02:06:25,47.9.22.88,ACCEPT BUTTON,1,1,1
1598839680589,1598839669402,2020-08-31 02:08:09,182.2.169.110,Cancel BUTTON,1,0,0
1598840778915,1598840772202,2020-08-31 02:26:23,156.158.128.42,ACCEPT BUTTON,1,1,1
1598840787590,1598840784880,2020-08-31 02:26:29,119.160.117.30,Cancel BUTTON,1,0,0
1598841335048,1598841310036,2020-08-31 02:35:35,157.42.53.65,ACCEPT BUTTON,1,1,1
1598841338279,1598841315080,2020-08-31 02:35:38,152.56.155.197,ACCEPT BUTTON,1,1,1
1598841463226,1598841455907,2020-08-31 02:37:43,152.32.104.130,Cancel BUTTON,1,0,0
1598841632308,1598841618791,2020-08-31 02:40:33,47.9.5.230,ACCEPT BUTTON,1,1,1
1598842065787,1598842050033,2020-08-31 02:47:49,47.247.96.161,ACCEPT BUTTON,1,1,1
1598842513117,1598842507892,2020-08-31 02:55:13,78.154.212.66,ACCEPT BUTTON,1,1,1
1598842870912,1598842854891,2020-08-31 03:01:11,157.42.112.162,ACCEPT BUTTON,1,1,1
1598842933501,1598842930360,2020-08-31 03:02:14,49.149.57.27,ACCEPT BUTTON,1,1,1
1598843058935,1598843049439,2020-08-31 03:04:20,157.34.125.26,ACCEPT BUTTON,1,1,1
1598843404792,1598843396862,2020-08-31 03:10:04,181.46.160.10,ACCEPT BUTTON,1,1,1
1598844607687,1598844604660,2020-08-31 03:12:20,36.68.129.248,Cancel BUTTON,1,0,0
1598843751047,1598843744567,2020-08-31 03:15:52,190.121.112.55,Cancel BUTTON,1,0,0
1598844204984,1598844178692,2020-08-31 03:23:25,120.29.66.59,Cancel BUTTON,1,0,0
1598844275863,1598844271660,2020-08-31 03:24:36,190.148.52.96,ACCEPT BUTTON,1,1,1
1598844294724,1598844285230,2020-08-31 03:24:55,120.28.242.143,Cancel BUTTON,1,0,0
1598844301625,1598844290235,2020-08-31 03:25:03,157.34.142.54,ACCEPT BUTTON,1,1,1
1598844447492,1598844418453,2020-08-31 03:27:28,47.11.217.129,ACCEPT BUTTON,1,1,1
1598845056012,1598845053444,2020-08-31 03:37:45,119.160.98.64,ACCEPT BUTTON,1,1,1
1598848683534,1598848675252,2020-08-31 03:38:16,103.112.204.214,ACCEPT BUTTON,1,1,1
1598845462439,1598845412682,2020-08-31 03:44:24,157.42.99.210,ACCEPT BUTTON,1,1,1
1598845917029,1598845899598,2020-08-31 03:51:58,49.146.230.101,Cancel BUTTON,1,0,0
1598846338626,1598846321383,2020-08-31 03:59:10,103.247.196.149,Cancel BUTTON,1,0,0
1598846454307,1598846424813,2020-08-31 04:01:03,47.247.90.127,ACCEPT BUTTON,1,1,1
1598846483701,1598846464346,2020-08-31 04:01:25,49.34.179.220,ACCEPT BUTTON,1,1,1
1598846588552,1598846578605,2020-08-31 04:03:09,180.241.46.141,ACCEPT BUTTON,1,1,1
1598847078241,1598847071656,2020-08-31 04:11:18,119.160.99.188,ACCEPT BUTTON,1,1,1
1598847291499,1598847289910,2020-08-31 04:14:51,118.96.84.40,ACCEPT BUTTON,1,1,1
1598847410273,1598847398433,2020-08-31 04:16:51,157.34.3.103,ACCEPT BUTTON,1,1,1
1598847457590,1598847455592,2020-08-31 04:17:37,85.98.17.222,Cancel BUTTON,1,0,0
1598848103061,1598848053479,2020-08-31 04:28:25,157.47.149.98,ACCEPT BUTTON,1,1,1
1598848337232,1598848325488,2020-08-31 04:32:18,157.47.145.31,ACCEPT BUTTON,1,1,1
1598848428017,1598848406197,2020-08-31 04:33:49,157.47.255.1,ACCEPT BUTTON,1,1,1
1598848919981,1598848903333,2020-08-31 04:41:57,198.16.66.100,Cancel BUTTON,1,0,0
1598849116636,1598849107440,2020-08-31 04:45:16,157.34.137.242,Cancel BUTTON,1,0,0
1598849762507,1598849738130,2020-08-31 04:56:00,122.168.4.233,Cancel BUTTON,1,0,0
1598849905708,1598849901959,2020-08-31 04:58:25,192.142.156.184,ACCEPT BUTTON,1,1,1
1598851761058,1598851743951,2020-08-31 05:27:29,190.112.36.72,ACCEPT BUTTON,1,1,1
1598852456216,1598852444469,2020-08-31 05:40:56,157.42.31.5,ACCEPT BUTTON,1,1,1
1598852499597,1598852495597,2020-08-31 05:41:41,103.255.5.32,Cancel BUTTON,1,0,0
1598852666450,1598852613992,2020-08-31 05:44:30,47.9.105.252,ACCEPT BUTTON,1,1,1
1598853673904,1598853668078,2020-08-31 06:01:13,110.235.224.89,Cancel BUTTON,1,0,0
1598853961683,1598853957508,2020-08-31 06:06:02,93.56.172.196,ACCEPT BUTTON,1,1,1
1598855155581,1598855152343,2020-08-31 06:25:59,85.100.206.37,Cancel BUTTON,1,0,0
1598855425928,1598855423869,2020-08-31 06:30:49,103.7.79.29,ACCEPT BUTTON,1,1,1
1598855766387,1598855762082,2020-08-31 06:36:06,58.65.212.55,ACCEPT BUTTON,1,1,1
1598855782410,1598855760045,2020-08-31 06:36:23,36.74.44.171,ACCEPT BUTTON,1,1,1
1598855784815,1598855775508,2020-08-31 06:36:25,110.39.163.59,ACCEPT BUTTON,1,1,1
1598855966461,1598855956214,2020-08-31 06:39:29,175.107.233.83,ACCEPT BUTTON,1,1,1
1598856067290,1598856049685,2020-08-31 06:41:08,157.47.225.56,ACCEPT BUTTON,1,1,1
1598856360584,1598856339024,2020-08-31 06:46:31,47.9.249.66,ACCEPT BUTTON,1,1,1
1598856935261,1598856925949,2020-08-31 06:55:51,103.255.6.96,Cancel BUTTON,1,0,0
1598857229033,1598857226081,2020-08-31 07:00:26,119.160.102.202,Cancel BUTTON,1,0,0
1598857315663,1598857308510,2020-08-31 07:01:55,36.79.146.162,Cancel BUTTON,1,0,0
1598857343155,1598857332826,2020-08-31 07:02:23,114.5.209.248,ACCEPT BUTTON,1,1,1
1598857596468,1598857589572,2020-08-31 07:06:37,157.37.45.133,ACCEPT BUTTON,1,1,1
1598857789078,1598857774271,2020-08-31 07:09:49,37.111.134.232,ACCEPT BUTTON,1,1,1
1598858612402,1598858609496,2020-08-31 07:23:33,180.253.165.227,Cancel BUTTON,1,0,0
1598858986776,1598858977381,2020-08-31 07:29:46,203.101.186.135,ACCEPT BUTTON,1,1,1
1598859020275,1598859017420,2020-08-31 07:30:20,119.160.65.53,ACCEPT BUTTON,1,1,1
1598913064332,1598913054447,2020-08-31 07:30:45,152.32.105.89,Cancel BUTTON,1,0,0
1598859315955,1598859305600,2020-08-31 07:34:50,61.247.36.199,ACCEPT BUTTON,1,1,1
1598859751580,1598859747610,2020-08-31 07:42:32,78.11.207.112,ACCEPT BUTTON,1,1,1
1598859863708,1598859787308,2020-08-31 07:44:25,132.154.79.222,ACCEPT BUTTON,1,1,1
1598860720941,1598860714063,2020-08-31 07:58:41,157.48.39.79,ACCEPT BUTTON,1,1,1
1598861311227,1598861282728,2020-08-31 08:08:32,192.142.163.25,Cancel BUTTON,1,0,0
1598861341837,1598861327728,2020-08-31 08:09:03,49.35.214.190,ACCEPT BUTTON,1,1,1
1598861408820,1598861396262,2020-08-31 08:10:10,47.247.78.134,ACCEPT BUTTON,1,1,1
1598861771164,1598861726136,2020-08-31 08:16:11,157.47.200.85,ACCEPT BUTTON,1,1,1
1598862311300,1598862274550,2020-08-31 08:25:11,182.186.64.113,Cancel BUTTON,1,0,0
1598862414873,1598862375023,2020-08-31 08:26:56,157.42.98.4,ACCEPT BUTTON,1,1,1
1598862916050,1598862911555,2020-08-31 08:35:16,103.121.36.94,ACCEPT BUTTON,1,1,1
1598863167820,1598863163015,2020-08-31 08:39:29,112.200.238.58,ACCEPT BUTTON,1,1,1
1598863862567,1598863853688,2020-08-31 08:51:04,157.47.49.169,ACCEPT BUTTON,1,1,1
1598863869997,1598863860599,2020-08-31 08:51:10,203.221.235.160,ACCEPT BUTTON,1,1,1
1598864034592,1598864008697,2020-08-31 08:53:56,47.9.137.173,ACCEPT BUTTON,1,1,1
1598864127695,1598864116762,2020-08-31 08:55:29,157.32.137.239,ACCEPT BUTTON,1,1,1
1598865083863,1598865076271,2020-08-31 09:11:25,157.33.173.209,ACCEPT BUTTON,1,1,1
1598865097419,1598865092284,2020-08-31 09:11:38,14.192.144.251,ACCEPT BUTTON,1,1,1
1598865127639,1598865125258,2020-08-31 09:12:38,185.106.29.45,Cancel BUTTON,1,0,0
1598865225092,1598865199150,2020-08-31 09:13:46,157.41.179.38,ACCEPT BUTTON,1,1,1
1598865479226,1598865456899,2020-08-31 09:18:00,27.34.51.3,Cancel BUTTON,1,0,0
1598865672112,1598865668045,2020-08-31 09:21:12,110.54.179.191,ACCEPT BUTTON,1,1,1
1598865757930,1598865737901,2020-08-31 09:22:38,91.187.220.26,ACCEPT BUTTON,1,1,1
1598876676891,1598876671951,2020-08-31 09:26:10,101.53.229.162,ACCEPT BUTTON,1,1,1
1598866248296,1598866239592,2020-08-31 09:30:48,119.160.101.5,Cancel BUTTON,1,0,0
1598952579476,1598952569451,2020-08-31 09:31:54,39.37.205.170,ACCEPT BUTTON,1,1,1
1598823305845,1598823253390,2020-08-31 09:33:11,202.79.59.180,ACCEPT BUTTON,1,1,1
1598858344852,1598858341486,2020-08-31 09:38:12,197.160.21.68,ACCEPT BUTTON,1,1,1
1598866700409,1598866680089,2020-08-31 09:38:17,103.140.31.105,ACCEPT BUTTON,1,1,1
1598867179690,1598867160174,2020-08-31 09:46:21,49.34.6.114,ACCEPT BUTTON,1,1,1
1598868351629,1598868316739,2020-08-31 10:06:11,157.37.142.24,ACCEPT BUTTON,1,1,1
1598868384247,1598868311563,2020-08-31 10:06:25,157.39.17.30,ACCEPT BUTTON,1,1,1
1598869094340,1598869091201,2020-08-31 10:19:58,196.75.87.245,Cancel BUTTON,1,0,0
1598869338258,1598869331363,2020-08-31 10:22:18,110.36.202.29,Cancel BUTTON,1,0,0
1598869534455,1598869510820,2020-08-31 10:25:35,139.167.48.245,ACCEPT BUTTON,1,1,1
1598869748515,1598869723485,2020-08-31 10:29:09,157.42.103.50,ACCEPT BUTTON,1,1,1
1598869905484,1598869891911,2020-08-31 10:31:47,157.46.120.52,ACCEPT BUTTON,1,1,1
1598870179616,1598870140970,2020-08-31 10:36:20,47.247.108.201,ACCEPT BUTTON,1,1,1
1598870311110,1598870270993,2020-08-31 10:38:31,157.36.58.239,ACCEPT BUTTON,1,1,1
1598870378707,1598870369770,2020-08-31 10:39:38,88.244.137.214,Cancel BUTTON,1,0,0
1598870413734,1598870411138,2020-08-31 10:40:14,89.64.51.224,ACCEPT BUTTON,1,1,1
1598870421017,1598870413852,2020-08-31 10:40:24,45.116.233.31,ACCEPT BUTTON,1,1,1
1598870955489,1598870950885,2020-08-31 10:49:16,182.189.31.78,ACCEPT BUTTON,1,1,1
1598871180995,1598871162041,2020-08-31 10:53:04,41.101.15.72,Cancel BUTTON,1,0,0
1598871310074,1598871302444,2020-08-31 10:55:13,78.190.212.182,Cancel BUTTON,1,0,0
1598871482690,1598871259595,2020-08-31 10:59:09,49.35.117.250,ACCEPT BUTTON,1,1,1
1598871694864,1598871657396,2020-08-31 11:01:36,157.34.150.48,ACCEPT BUTTON,1,1,1
1598871747810,1598871743152,2020-08-31 11:02:28,109.210.50.114,ACCEPT BUTTON,1,1,1
1598871948191,1598871943457,2020-08-31 11:10:06,119.63.139.1,Cancel BUTTON,1,0,0
1598872811667,1598872808208,2020-08-31 11:20:15,41.202.207.152,Cancel BUTTON,1,0,0
1598872883417,1598872881472,2020-08-31 11:21:24,95.159.90.163,ACCEPT BUTTON,1,1,1
1598873267142,1598873183986,2020-08-31 11:27:48,88.255.185.240,Cancel BUTTON,1,0,0
1598873448115,1598873440888,2020-08-31 11:30:47,112.198.223.64,ACCEPT BUTTON,1,1,1
1598873741326,1598873738261,2020-08-31 11:35:42,110.136.216.220,ACCEPT BUTTON,1,1,1
1598873843312,1598873836340,2020-08-31 11:37:21,49.149.109.223,ACCEPT BUTTON,1,1,1
1598873889874,1598873884479,2020-08-31 11:38:13,24.135.204.2,Cancel BUTTON,1,0,0
1598873881105,1598873867026,2020-08-31 11:38:20,47.247.163.156,ACCEPT BUTTON,1,1,1
1598874015633,1598874006038,2020-08-31 11:40:15,49.146.42.64,ACCEPT BUTTON,1,1,1
1598874115011,1598874107030,2020-08-31 11:41:56,137.59.229.201,ACCEPT BUTTON,1,1,1
1598874740071,1598874732695,2020-08-31 11:52:20,102.44.57.39,ACCEPT BUTTON,1,1,1
1598875011046,1598875008500,2020-08-31 11:56:51,105.66.3.153,Cancel BUTTON,1,0,0
1598875394660,1598875386031,2020-08-31 12:03:15,80.91.125.148,ACCEPT BUTTON,1,1,1
1598875483361,1598875445011,2020-08-31 12:04:43,103.141.158.119,ACCEPT BUTTON,1,1,1
1598900768735,1598900748614,2020-08-31 12:06:21,49.150.107.200,ACCEPT BUTTON,1,1,1
1598875766902,1598875748661,2020-08-31 12:09:27,180.210.185.244,ACCEPT BUTTON,1,1,1
1598875923342,1598875909197,2020-08-31 12:10:20,117.53.40.173,ACCEPT BUTTON,1,1,1
1598875910231,1598875906892,2020-08-31 12:11:50,180.241.45.181,ACCEPT BUTTON,1,1,1
1598875952902,1598875936110,2020-08-31 12:12:33,157.34.157.182,ACCEPT BUTTON,1,1,1
1598876102294,1598876077582,2020-08-31 12:15:04,39.45.61.125,Cancel BUTTON,1,0,0
1598876604567,1598876602704,2020-08-31 12:23:25,37.111.128.44,Cancel BUTTON,1,0,0
1598876777092,1598876754244,2020-08-31 12:26:17,132.154.151.59,ACCEPT BUTTON,1,1,1
1598876929654,1598876919376,2020-08-31 12:28:51,36.71.143.168,Cancel BUTTON,1,0,0
1598877057342,1598877044223,2020-08-31 12:31:00,111.119.187.17,ACCEPT BUTTON,1,1,1
1598877293721,1598877285460,2020-08-31 12:34:55,139.167.104.14,ACCEPT BUTTON,1,1,1
1598877620587,1598877615749,2020-08-31 12:40:21,103.152.100.2,Cancel BUTTON,1,0,0
1598877624827,1598877593205,2020-08-31 12:40:26,36.71.140.16,ACCEPT BUTTON,1,1,1
1598877940736,1598877931794,2020-08-31 12:45:35,158.140.191.45,Cancel BUTTON,1,0,0
1598878148313,1598878139318,2020-08-31 12:49:08,120.29.117.64,ACCEPT BUTTON,1,1,1
1598878329721,1598878325564,2020-08-31 12:55:40,41.250.170.141,ACCEPT BUTTON,1,1,1
1598878610070,1598878592929,2020-08-31 12:56:51,188.3.66.159,Cancel BUTTON,1,0,0
1598878818102,1598878811373,2020-08-31 13:00:19,216.68.248.4,ACCEPT BUTTON,1,1,1
1598879080569,1598879075859,2020-08-31 13:04:41,185.217.71.20,Cancel BUTTON,1,0,0
1598879380435,1598879376890,2020-08-31 13:09:40,37.111.128.232,Cancel BUTTON,1,0,0
1598879739652,1598879735633,2020-08-31 13:15:39,180.241.45.0,ACCEPT BUTTON,1,1,1
1598879799363,1598879777547,2020-08-31 13:16:42,110.139.187.199,ACCEPT BUTTON,1,1,1
1598879825709,1598879811401,2020-08-31 13:17:07,157.34.41.238,ACCEPT BUTTON,1,1,1
1598880148226,1598880142050,2020-08-31 13:22:28,125.167.181.143,Cancel BUTTON,1,0,0
1598880273263,1598880267327,2020-08-31 13:24:33,116.105.114.71,ACCEPT BUTTON,1,1,1
1598880329185,1598880321672,2020-08-31 13:25:23,103.120.166.143,ACCEPT BUTTON,1,1,1
1598880537370,1598880528162,2020-08-31 13:28:58,47.9.200.196,ACCEPT BUTTON,1,1,1
1598880643560,1598880621433,2020-08-31 13:30:44,47.8.235.250,ACCEPT BUTTON,1,1,1
1598880814810,1598880810770,2020-08-31 13:33:35,114.5.110.138,Cancel BUTTON,1,0,0
1598881006358,1598881002614,2020-08-31 13:36:48,111.119.177.36,ACCEPT BUTTON,1,1,1
1598881202128,1598881185468,2020-08-31 13:40:03,197.247.201.179,Cancel BUTTON,1,0,0
1598881961466,1598881956654,2020-08-31 13:52:29,125.209.119.250,ACCEPT BUTTON,1,1,1
1598882498750,1598882493115,2020-08-31 14:01:20,132.154.91.181,Cancel BUTTON,1,0,0
1598882760020,1598882720154,2020-08-31 14:06:01,176.19.249.103,Cancel BUTTON,1,0,0
1598883082884,1598883077646,2020-08-31 14:11:23,37.17.149.2,ACCEPT BUTTON,1,1,1
1598883694722,1598883643967,2020-08-31 14:21:37,196.53.0.170,Cancel BUTTON,1,0,0
1598883792243,1598883785395,2020-08-31 14:23:13,185.95.205.48,ACCEPT BUTTON,1,1,1
1598884172102,1598884156094,2020-08-31 14:29:32,39.53.123.123,ACCEPT BUTTON,1,1,1
1598884375296,1598884366063,2020-08-31 14:32:57,85.153.232.36,ACCEPT BUTTON,1,1,1
1598884930173,1598884913553,2020-08-31 14:42:10,5.30.19.248,ACCEPT BUTTON,1,1,1
1598885666133,1598885645473,2020-08-31 14:54:26,190.105.11.121,ACCEPT BUTTON,1,1,1
1598887130172,1598887093727,2020-08-31 15:18:49,36.83.191.35,ACCEPT BUTTON,1,1,1
1598888177260,1598888173629,2020-08-31 15:36:19,103.255.5.29,ACCEPT BUTTON,1,1,1
1598888403882,1598888400269,2020-08-31 15:40:06,182.0.139.139,Cancel BUTTON,1,0,0
1598889070974,1598889061314,2020-08-31 15:51:11,157.34.6.202,ACCEPT BUTTON,1,1,1
1598889409447,1598889406664,2020-08-31 15:56:07,46.196.89.152,ACCEPT BUTTON,1,1,1
1601568156562,1601568153771,2020-08-31 16:00:18,43.225.251.252,ACCEPT BUTTON,1,1,1
1598890212657,1598890210205,2020-08-31 16:10:15,43.249.37.8,ACCEPT BUTTON,1,1,1
1598890668178,1598890646818,2020-08-31 16:17:49,157.34.27.157,ACCEPT BUTTON,1,1,1
1598890794290,1598890789875,2020-08-31 16:19:56,157.37.236.69,Cancel BUTTON,1,0,0
1598890800919,1598890788991,2020-08-31 16:20:02,45.116.233.2,ACCEPT BUTTON,1,1,1
1598891241158,1598891184515,2020-08-31 16:27:18,78.176.93.125,Cancel BUTTON,1,0,0
1598891680318,1598891677853,2020-08-31 16:34:41,93.105.16.93,ACCEPT BUTTON,1,1,1
1598891750688,1598891739740,2020-08-31 16:37:22,201.130.23.194,Cancel BUTTON,1,0,0
1598892520781,1598892515058,2020-08-31 16:48:41,111.119.187.58,ACCEPT BUTTON,1,1,1
1597616874695,1597616856801,2020-08-31 16:52:53,37.111.136.110,ACCEPT BUTTON,1,1,1
1598893117141,1598893111301,2020-08-31 16:58:37,24.133.252.228,ACCEPT BUTTON,1,1,1
1598893138755,1598893136818,2020-08-31 16:58:59,72.255.37.69,ACCEPT BUTTON,1,1,1
1598893427811,1598893423831,2020-08-31 17:03:48,119.160.101.249,ACCEPT BUTTON,1,1,1
1598893593924,1598893590488,2020-08-31 17:06:35,119.160.97.74,ACCEPT BUTTON,1,1,1
1598893689848,1598893684626,2020-08-31 17:08:08,114.125.103.14,ACCEPT BUTTON,1,1,1
1598894203208,1598894132425,2020-08-31 17:16:45,180.242.37.165,Cancel BUTTON,1,0,0
1598894311972,1598894293797,2020-08-31 17:18:26,78.181.9.89,ACCEPT BUTTON,1,1,1
1598894444908,1598894422833,2020-08-31 17:20:45,88.240.249.134,Cancel BUTTON,1,0,0
1598894698529,1598894682383,2020-08-31 17:24:58,203.76.222.90,ACCEPT BUTTON,1,1,1
1598894809193,1598894799318,2020-08-31 17:26:49,45.71.113.171,ACCEPT BUTTON,1,1,1
1598895106676,1598895103516,2020-08-31 17:31:47,182.186.64.169,Cancel BUTTON,1,0,0
1598895370534,1598895365348,2020-08-31 17:36:11,120.188.6.24,ACCEPT BUTTON,1,1,1
1598895426253,1598895413404,2020-08-31 17:37:06,125.165.36.61,ACCEPT BUTTON,1,1,1
1598895602840,1598895598158,2020-08-31 17:40:04,84.91.116.52,ACCEPT BUTTON,1,1,1
1598835405318,1598835387391,2020-08-31 17:46:00,180.241.47.111,ACCEPT BUTTON,1,1,1
1598896106971,1598896104629,2020-08-31 17:48:27,203.184.131.154,ACCEPT BUTTON,1,1,1
1598896290249,1598896286486,2020-08-31 17:51:31,88.253.57.87,ACCEPT BUTTON,1,1,1
1598896648298,1598896638493,2020-08-31 17:57:28,5.29.249.103,ACCEPT BUTTON,1,1,1
1598896798770,1598896788350,2020-08-31 17:59:59,49.145.32.140,ACCEPT BUTTON,1,1,1
1598897213262,1598897209439,2020-08-31 18:06:54,78.190.225.223,ACCEPT BUTTON,1,1,1
1598897235709,1598897232404,2020-08-31 18:08:50,105.71.17.217,ACCEPT BUTTON,1,1,1
1598897418518,1598897414086,2020-08-31 18:10:43,117.102.0.28,ACCEPT BUTTON,1,1,1
1598897906748,1598897901158,2020-08-31 18:17:04,179.111.99.144,ACCEPT BUTTON,1,1,1
1598898679358,1598898676903,2020-08-31 18:31:45,119.160.101.169,ACCEPT BUTTON,1,1,1
1598898838128,1598898835615,2020-08-31 18:34:00,110.38.8.81,Cancel BUTTON,1,0,0
1598898894797,1598898888703,2020-08-31 18:35:02,105.103.66.249,ACCEPT BUTTON,1,1,1
1598899916884,1598899896671,2020-08-31 18:51:59,139.5.118.16,ACCEPT BUTTON,1,1,1
1598900123276,1598900117592,2020-08-31 18:55:27,8.38.148.167,ACCEPT BUTTON,1,1,1
1598900128230,1598900120564,2020-08-31 18:55:29,190.214.3.225,ACCEPT BUTTON,1,1,1
1598900173369,1598900169093,2020-08-31 18:56:14,119.160.116.56,Cancel BUTTON,1,0,0
1598900572147,1598900566764,2020-08-31 19:02:55,151.250.106.157,ACCEPT BUTTON,1,1,1
1598900975988,1598900968754,2020-08-31 19:09:23,176.58.121.243,ACCEPT BUTTON,1,1,1
1598900997875,1598900959423,2020-08-31 19:09:58,119.155.18.120,ACCEPT BUTTON,1,1,1
1422776947670,1422776942870,2020-08-31 19:10:20,101.50.78.239,ACCEPT BUTTON,1,1,1
1598901238903,1598901234271,2020-08-31 19:13:58,27.96.92.150,ACCEPT BUTTON,1,1,1
1598901320975,1598901304283,2020-08-31 19:15:22,36.79.249.5,Cancel BUTTON,1,0,0
1598901455404,1598901352784,2020-08-31 19:17:36,78.186.20.65,ACCEPT BUTTON,1,1,1
1598901644133,1598901573423,2020-08-31 19:20:45,39.36.236.87,Cancel BUTTON,1,0,0
1598902014723,1598902012166,2020-08-31 19:26:55,93.38.66.182,ACCEPT BUTTON,1,1,1
1598902189745,1598902186377,2020-08-31 19:29:51,37.111.228.212,ACCEPT BUTTON,1,1,1
1598945497301,1598945488925,2020-08-31 19:31:40,101.53.242.69,Cancel BUTTON,1,0,0
1598902539915,1598902529415,2020-08-31 19:35:39,118.99.120.196,Cancel BUTTON,1,0,0
1598903426196,1598903402461,2020-08-31 19:50:25,14.192.144.240,ACCEPT BUTTON,1,1,1
1598903379443,1598903377523,2020-08-31 19:50:40,130.193.216.50,ACCEPT BUTTON,1,1,1
1598903759168,1598903756277,2020-08-31 19:56:00,101.53.229.72,ACCEPT BUTTON,1,1,1
1598904133931,1598904127310,2020-08-31 20:02:16,31.155.138.76,ACCEPT BUTTON,1,1,1
1598904727604,1598904714329,2020-08-31 20:12:08,31.202.30.40,ACCEPT BUTTON,1,1,1
1598904779183,1598904776859,2020-08-31 20:13:00,119.160.65.104,ACCEPT BUTTON,1,1,1
1598904438642,1598904420173,2020-08-31 20:14:40,168.181.177.50,ACCEPT BUTTON,1,1,1
1598905046682,1598905042672,2020-08-31 20:17:27,119.160.116.146,Cancel BUTTON,1,0,0
1598905276267,1598905268561,2020-08-31 20:21:13,36.90.26.133,Cancel BUTTON,1,0,0
1598905285276,1598905279193,2020-08-31 20:21:26,119.160.66.52,Cancel BUTTON,1,0,0
1598905429786,1598905428034,2020-08-31 20:23:49,197.9.253.104,ACCEPT BUTTON,1,1,1
1598905591733,1598905590120,2020-08-31 20:26:32,94.53.128.125,ACCEPT BUTTON,1,1,1
1598905744990,1598905740943,2020-08-31 20:29:05,95.159.93.94,ACCEPT BUTTON,1,1,1
1598906028427,1598906024524,2020-08-31 20:33:56,88.228.67.8,Cancel BUTTON,1,0,0
1598906168685,1598906162370,2020-08-31 20:36:08,174.193.196.93,ACCEPT BUTTON,1,1,1
1598906178280,1598906175232,2020-08-31 20:37:00,45.116.233.54,Cancel BUTTON,1,0,0
1598906290628,1598906280519,2020-08-31 20:38:12,102.150.160.127,ACCEPT BUTTON,1,1,1
1598906673936,1598906667789,2020-08-31 20:44:33,176.199.209.76,ACCEPT BUTTON,1,1,1
1598907402696,1598907397232,2020-08-31 20:56:43,122.8.108.128,Cancel BUTTON,1,0,0
1598865951793,1598865945772,2020-08-31 21:25:25,39.34.236.143,Cancel BUTTON,1,0,0
1598909225717,1598909219892,2020-08-31 21:27:06,119.160.116.58,ACCEPT BUTTON,1,1,1
1599036203339,1599036190905,2020-08-31 21:31:17,196.179.87.171,ACCEPT BUTTON,1,1,1
